edge_id,road_name,road_class,road_surface,lanes,highway_rt,length_feature_m,length_calc_m
2587064,Airport Way,strata,paved,2,NA,18.2044,18.20439507367429
2577091,Airport Way,strata,paved,2,NA,414.6636,414.6636282025088
2577075,Airport Way,strata,paved,2,NA,154.421,154.42099098773548
2577082,Airport Way,strata,paved,1,NA,314.6405,314.64046736083856
2577083,Airport Way,strata,paved,2,NA,39.5491,39.54906442365892
2385417,YLW Apron,restricted,paved,2,NA,213.7092,213.70924797253264
2385409,YLW Taxiway,restricted,seasonal,2,NA,62.2333,62.23332093005362
2385408,YLW Taxiway,restricted,seasonal,2,NA,99.7573,99.75726135494985
1981524,Quail Ridge Blvd,local,paved,2,NA,915.6798,915.6797907984476
1980798,Circuit Rd,local,paved,2,NA,145.8394,145.83942867656575
2305389,Matrix Cres,local,paved,2,NA,572.868,572.8680472261118
2305391,Pier Mac Way,local,paved,2,NA,106.0331,106.03305003638383
2402850,Pier Mac Way,local,paved,2,NA,37.1868,37.18677093516202
2305390,Kel Mac Crt,local,paved,2,NA,74.6959,74.6958916407073
2458928,Pier Mac Way,local,paved,2,NA,373.4371,373.43708167335035
2402849,Pier Mac Way,local,paved,2,NA,169.3405,169.3405000692729
2402848,Lochrem Rd,local,paved,2,NA,162.1544,162.1543869801555
2395190,Optic Crt,local,paved,2,NA,136.092,136.0919592895178
2458929,Pier Mac Way,local,paved,2,NA,314.2773,314.2773400828039
2174868,Hwy 97 N,arterial,paved,2,97,1074.2186,1074.2185892753691
2542447,Okanagan Rail Trail,trail,loose,1,NA,989.1913,989.1912885685945
2413366,Airport Way,strata,paved,2,NA,992.4874,992.4873903141254
2542450,Okanagan Rail Trail,trail,loose,1,NA,713.1957,713.1957373224978
2542449,Lapointe Dr,strata,paved,2,NA,228.2961,228.2961341914253
2413365,Airport Way,strata,paved,2,NA,691.2632,691.263228861844
2385430,YLW Taxiway,restricted,seasonal,2,NA,726.1509,726.1509443668443
2542448,Lapointe Dr,strata,paved,2,NA,11.4525,11.452499858157635
2385428,YLW runway 16-34,runway,paved,2,NA,900.0581,900.0580651547011
2385406,YLW Taxiway,restricted,paved,2,NA,111.5832,111.5831796822694
2385415,YLW Apron,restricted,paved,2,NA,329.0587,329.0587471333344
2385407,YLW Taxiway,restricted,seasonal,2,NA,98.0676,98.06757559948153
2385429,YLW Taxiway,restricted,seasonal,2,NA,19.7513,19.751320411600215
2385405,YLW Taxiway,restricted,seasonal,2,NA,702.5004,702.5004234162582
2385427,YLW runway 16-34,runway,paved,2,NA,720.6037,720.60374016858
1424504,access road,restricted,loose,2,NA,126.5159,126.51588700754724
2385423,access road,restricted,loose,2,NA,515.3845,515.3844563044095
1675717,Rittich Rd,local,paved,2,NA,237.6262,237.62619643884904
1415351,NA,unclassified,loose,1,NA,624.0569,624.0568837059892
2156319,Whitetail Rd,local,paved,2,NA,93.3272,93.32718209502717
2542440,private driveway,driveway,loose,2,NA,304.14,304.1399543293247
2542441,private driveway,driveway,loose,2,NA,330.3343,330.334328191018
2542439,Okanagan Rail Trail,trail,decommissioned,1,NA,820.9548,820.9548424661938
2542443,Old Vernon Rd,strata,paved,2,NA,32.9757,32.97567426141088
2542444,Okanagan Rail Trail,trail,loose,1,NA,361.4682,361.4682197611267
2542442,Old Vernon Rd,strata,paved,2,NA,32.6196,32.619560036930224
2385419,Old Vernon Rd,strata,paved,2,NA,593.9856,593.9855812202346
2542445,Lapointe Dr,strata,paved,2,NA,229.3498,229.34976924728903
2542446,Lapointe Dr,local,paved,2,NA,5.9179,5.91789734612769
2385414,YLW Apron,restricted,paved,2,NA,86.2921,86.29206021063592
2385413,YLW Apron,restricted,paved,2,NA,280.7333,280.7333318250378
2385402,YLW Taxiway,restricted,paved,2,NA,433.1309,433.13090096762505
2385404,YLW Taxiway,restricted,seasonal,2,NA,173.588,173.58797410536673
2385403,YLW Taxiway,restricted,seasonal,2,NA,102.2963,102.29629954698305
2385426,YLW runway 16-34,runway,paved,2,NA,401.9751,401.9750563219433
2385420,private driveway,driveway,loose,2,NA,477.2065,477.2064817478734
1643698,Old Vernon Rd,strata,paved,2,NA,102.8371,102.83706479664943
1643699,Old Vernon Rd,strata,paved,2,NA,214.3177,214.31765928163816
1787679,Spencer Rd,strata,paved,2,NA,175.3116,175.31160376558466
53393,Postill Dr,local,paved,2,NA,104.0986,104.09859845834036
1144590,NA,unclassified,loose,1,NA,396.1857,396.1857017967119
1718477,Fathers Pl,local,loose,2,NA,198.7321,198.7321158095329
53392,Postill Dr,local,paved,2,NA,168.6584,168.6584355969292
1115421,NA,unclassified,loose,1,NA,218.04,218.03996353180816
1419960,NA,unclassified,loose,1,NA,441.8305,441.8304640630204
1409056,private driveway,driveway,paved,2,NA,18.0022,18.002161566672985
2542459,Okanagan Rail Trail,trail,loose,1,NA,1935.9525,1935.9524591619036
1414079,private driveway,driveway,rough,2,NA,277.8225,277.82248196583254
1414500,golf course access,service,loose,2,NA,61.8579,61.85789470730219
1409090,golf course access,service,paved,2,NA,23.8951,23.895065186854026
2587835,International Mews,strata,paved,2,NA,301.4653,301.4652574099928
1425039,golf course access,service,loose,2,NA,205.3051,205.30506519898486
2587834,Discovery Ave,strata,paved,2,NA,77.1578,77.15780516045129
2174861,Old Vernon Rd,collector,paved,2,NA,405.672,405.67202945336896
2587836,NA,trail,loose,1,NA,87.1287,87.12872699176765
2385421,access road,restricted,loose,2,NA,556.4187,556.4187243239986
2385422,access road,restricted,loose,2,NA,1241.2534,1241.2534246218042
2385424,YLW runway 16-34,runway,paved,2,NA,278.7757,278.7757453582717
2587812,Innovation Dr,local,paved,2,NA,211.4409,211.4409170587748
2385412,YLW Taxiway,restricted,seasonal,2,NA,308.0803,308.0803278617659
2385425,YLW runway 16-34,runway,paved,2,NA,475.466,475.46602910616343
2577084,Airport Way,strata,paved,1,NA,166.123,166.12298820630727
2577090,Airport Way,strata,paved,1,NA,118.4905,118.49051870502426
2385411,YLW Taxiway,restricted,seasonal,2,NA,67.0278,67.0278412902357
2385416,YLW Apron,restricted,paved,2,NA,208.2316,208.23155467178088
2385410,YLW Taxiway,restricted,seasonal,2,NA,209.1783,209.17825868144845
2577092,Airport Way,strata,paved,2,NA,164.3698,164.36977726546417
2542458,turning lane,yield,paved,1,NA,20.7831,20.783061748645622
2577085,Airport Way,strata,paved,1,NA,16.0266,16.02660166719076
2577076,Airport Way,strata,paved,2,NA,18.4501,18.450087289742818
2577086,Airport Way,strata,paved,2,NA,14.8226,14.822649324493181
2577087,Airport Way,strata,paved,2,NA,15.4729,15.472879499443621
2542455,Airport Way,strata,paved,2,NA,9.2587,9.258694562295934
362861,Sunset Ranch Golf Course Access,recreation,paved,2,NA,97.7241,97.72409719988721
389832,Sandy Lane,local,paved,2,NA,76.8344,76.83442473880663
389830,Sandhills Dr,local,paved,2,NA,38.9856,38.985638381383055
362860,Upper Booth Rd S,local,paved,2,NA,289.0542,289.0542067148572
369628,Upper Booth Rd S,local,paved,2,NA,14.5602,14.56021977857063
362859,Upper Booth Rd S,local,paved,2,NA,13.7091,13.709121051282759
332277,Anderson Rd,local,paved,2,NA,203.9249,203.92489806298624
362875,Sandhills Dr,local,paved,2,NA,41.4019,41.40193232207711
362871,Sandhills Dr,local,paved,2,NA,85.1136,85.11362993316692
362874,Sandhills Dr,local,paved,2,NA,27.9213,27.921318020510206
600933,NA,unclassified,rough,2,NA,174.6676,174.6675890075305
526037,Anderson Rd,local,paved,2,NA,14.015,14.015041241487591
600165,NA,unclassified,rough,2,NA,170.0305,170.03051333806425
526038,Anderson Rd,local,paved,2,NA,342.335,342.33501574459115
821834,NA,unclassified,rough,2,NA,278.7781,278.7780521750245
526039,Anderson Rd,local,paved,2,NA,409.544,409.54396683283767
821806,NA,unclassified,rough,2,NA,83.0795,83.0795108759811
332279,Booth Rd,local,paved,2,NA,668.7697,668.7696619706712
332284,Rockface Rd,local,paved,2,NA,572.7395,572.7394778695201
452617,Anderson Rd,local,paved,2,NA,144.1554,144.15539787712646
780977,NA,unclassified,rough,2,NA,391.7586,391.75860701710064
585170,Anderson Rd,local,paved,2,NA,393.2698,393.26977113245556
657505,NA,unclassified,rough,2,NA,166.3048,166.30476286583212
452619,Whitetail Rd,local,paved,2,NA,94.0559,94.0559214386364
452621,Whitetail Dr,local,paved,2,NA,293.2614,293.2613800295448
663410,NA,unclassified,rough,2,NA,985.2014,985.2014170020216
465035,Postill Dr,local,paved,2,NA,50.1498,50.149826257635205
465163,Postill Lake Rd,local,paved,2,NA,43.0952,43.0952392311023
465164,Postill Lake Rd,local,paved,2,NA,76.9912,76.99116385359017
663806,NA,unclassified,loose,1,NA,308.3614,308.36135958381533
465165,Postill Lake Rd,local,paved,2,NA,105.2681,105.26812145529578
663422,NA,unclassified,loose,1,NA,339.0564,339.05640788027233
465166,Postill Lake Rd,local,paved,2,NA,57.3786,57.37856468663655
465167,Postill Lake Rd,local,paved,2,NA,147.1876,147.1875844514034
465168,Postill Lake Rd,local,paved,2,NA,638.4225,638.422546382618
465169,Farmers Dr,local,paved,2,NA,105.1933,105.19334551782103
465170,Farmers Dr,local,paved,2,NA,140.688,140.6880139411664
465171,Farmers Dr,local,paved,2,NA,67.4394,67.43942927004109
465172,Farmers Dr,local,paved,2,NA,39.6476,39.647603117905305
465173,Farmers Dr,local,paved,2,NA,200.9945,200.99450290393872
465174,Farmers Dr,local,paved,2,NA,13.0029,13.002921248661362
465175,Farmers Dr,local,paved,2,NA,27.7319,27.731899573965702
465176,Farmers Dr,local,paved,2,NA,105.1233,105.12330327539337
663484,NA,unclassified,loose,1,NA,109.4826,109.4825786493253
403911,Camelback Dr,local,paved,2,NA,266.7156,266.71557178521425
354622,Old Vernon Rd,strata,paved,2,NA,90.3398,90.33978787494038
354624,Old Vernon Rd,strata,paved,2,NA,64.5464,64.54638494121215
556532,Camelback Dr,local,paved,2,NA,59.7111,59.71112010302412
389827,Shadow Creek Dr,local,paved,2,NA,237.0268,237.02684989238756
386530,Camelback Dr,local,paved,2,NA,36.3773,36.37727609358186
550492,Camelback Dr,local,paved,2,NA,12.6865,12.686457977069367
551411,Shadow Creek Dr,local,paved,2,NA,35.9539,35.95391941081089
386532,Camelback Dr,local,paved,2,NA,49.1516,49.15160660275262
389828,Shadow Creek Dr,local,paved,2,NA,194.3106,194.3105781898139
362878,Silverado Pl,local,paved,2,NA,322.9402,322.9402050813731
362876,Camelback Dr,local,paved,2,NA,72.5085,72.50850090864205
362862,Sunset Ranch Golf Course Access,recreation,paved,2,NA,84.6998,84.69982965012368
362866,Sandhills Dr,local,paved,2,NA,7.9699,7.969940840545727
543594,Sandhills Dr,local,paved,2,NA,31.5188,31.518758563598915
362868,Sandhills Dr,local,paved,2,NA,203.565,203.56496368060235
332275,Anderson Rd,local,paved,2,NA,647.6206,647.6206451310829
389829,Sandhills Dr,local,paved,2,NA,32.6572,32.65715848018168
389831,Sandy Lane,local,paved,2,NA,14.3349,14.334922392581404
821772,NA,unclassified,loose,1,NA,255.1439,255.14394158770762
679519,NA,unclassified,loose,1,NA,181.9249,181.9249346533865
636595,NA,unclassified,loose,1,NA,130.871,130.87096493909905
452618,Anderson Rd,local,paved,2,NA,474.6552,474.65517821961515
600075,NA,unclassified,loose,1,NA,175.601,175.60099564266133
774055,NA,unclassified,rough,2,NA,95.2235,95.22349751857482
585171,Anderson Rd,local,paved,2,NA,18.4374,18.43737630459941
770669,NA,unclassified,loose,1,NA,471.7752,471.7752155914237
585172,Anderson Rd,local,paved,2,NA,25.9408,25.940768165246052
775659,NA,unclassified,rough,2,NA,148.3201,148.32008575664838
585173,Anderson Rd,local,paved,2,NA,170.3368,170.33681120548835
605157,NA,unclassified,rough,2,NA,117.5779,117.5779068089074
465191,Teather Rd,local,paved,2,NA,79.8199,79.81990134047132
621037,NA,unclassified,rough,2,NA,104.4465,104.44647904538326
465192,Teather Rd,local,paved,2,NA,126.9968,126.9967508641116
465196,Anderson Rd,local,paved,2,NA,135.6162,135.61618023147867
817097,NA,unclassified,loose,1,NA,139.4637,139.46367880765413
465197,Anderson Rd,local,paved,2,NA,130.3261,130.32610099777804
599815,NA,unclassified,rough,2,NA,145.0446,145.04459121611526
465198,Anderson Rd,local,paved,2,NA,56.6749,56.67492621860251
608201,NA,unclassified,rough,2,NA,309.1215,309.12146361331344
786149,NA,unclassified,loose,1,NA,176.3108,176.3108309071727
465199,Anderson Rd,local,paved,2,NA,187.6545,187.65447018631525
599935,NA,unclassified,loose,1,NA,100.9457,100.94566159458503
465200,Anderson Rd,local,paved,2,NA,67.6061,67.60613205095477
663774,NA,unclassified,loose,1,NA,214.2575,214.25748450525347
465201,Anderson Rd,local,paved,2,NA,19.9647,19.964684845974805
465202,Anderson Rd,local,paved,2,NA,80.2747,80.27468259050855
465203,Anderson Rd,local,paved,2,NA,34.1904,34.19043392519957
465204,Anderson Rd,local,paved,2,NA,9.6945,9.694505660424692
465205,Anderson Rd,local,paved,2,NA,18.8387,18.83873509556629
465037,Postill Dr,local,paved,2,NA,22.5736,22.57364403444676
465036,Postill Dr,local,paved,2,NA,279.8142,279.81418313142865
464974,Rittich Rd,local,paved,2,NA,247.3213,247.32128652836673
440062,Old Vernon Rd,collector,paved,2,NA,543.2425,543.2424964967535
465093,Rittich Rd,local,paved,2,NA,390.7259,390.7259098267286
440063,Old Vernon Rd,collector,paved,2,NA,117.693,117.69303292886816
465190,Teather Rd,local,paved,2,NA,123.37,123.37003296587194
464968,Rittich Rd,local,paved,2,NA,107.0657,107.06565545035615
465033,Old Vernon Rd,collector,paved,2,NA,97.9721,97.97210329258597
464969,Rittich Rd,local,paved,2,NA,65.9818,65.98176603415297
465034,Old Vernon Rd,collector,paved,2,NA,298.6785,298.67849298336114
464970,Rittich Rd,local,paved,2,NA,120.0148,120.01480262870386
464971,Rittich Rd,local,paved,2,NA,24.9934,24.993401049140015
464972,Rittich Rd,local,paved,2,NA,127.0361,127.03609834150228
345183,Postill Dr,local,paved,2,NA,357.4712,357.4712235295502
345187,Old Vernon Rd,collector,paved,2,NA,136.5674,136.56743549240457
464973,Rittich Rd,local,paved,2,NA,26.0531,26.053123114183244
440064,Postill Dr,local,paved,2,NA,40.4788,40.47875986247735
345185,Postill Dr,strata,paved,2,NA,50.4378,50.43782117620363
440065,Postill Dr,local,paved,2,NA,125.0866,125.08660999483293
345207,Old Vernon Rd,strata,paved,2,NA,138.0526,138.05261392468043
345196,Old Vernon Rd,strata,paved,2,NA,70.7981,70.79810733353212
345192,Old Vernon Rd,strata,paved,2,NA,135.5282,135.52821114811348
345198,Old Vernon Rd,strata,paved,2,NA,135.531,135.53095978783043
345197,Old Vernon Rd,strata,paved,2,NA,182.1793,182.17926378734543
345186,Postill Dr,strata,paved,2,NA,353.13,353.1299725764876
345206,Old Vernon Rd,strata,paved,2,NA,49.4232,49.42316074470598
345188,Old Vernon Rd,collector,paved,2,NA,95.061,95.06103732348782
345194,Old Vernon Rd,strata,paved,2,NA,74.8137,74.81367532740421
345195,Old Vernon Rd,strata,paved,2,NA,71.2913,71.29130418215139
345204,Old Vernon Rd,strata,paved,2,NA,42.7172,42.717178700253406
345200,Spencer Rd,strata,paved,2,NA,417.4908,417.4907741946281
345205,Spencer Rd,strata,paved,2,NA,101.4175,101.41745544628301
535109,Spencer Rd,strata,paved,2,NA,114.1957,114.19569043534072
345203,Spencer Rd,strata,paved,2,NA,70.3116,70.31162664815635
345202,Spencer Rd,strata,paved,2,NA,49.7618,49.76178857318117
440066,Spencer Rd,strata,paved,2,NA,167.2976,167.2976250057342
354636,Spencer Rd,strata,paved,2,NA,76.6048,76.60478855146226
354638,Spencer Rd,strata,paved,2,NA,139.84,139.84004937728264
354637,Spencer Rd,strata,paved,2,NA,183.6116,183.6115508366262
354642,Spencer Rd,strata,paved,2,NA,178.9682,178.96819900350522
354634,Spencer Rd,strata,paved,2,NA,229.9503,229.95034376789445
440067,Spencer Rd,local,paved,2,NA,182.8205,182.82051222779137
354639,Spencer Rd,strata,paved,2,NA,85.2081,85.20810171658553
567801,Hwy 97 N,arterial,paved,2,97,5.0884,5.088429423759232
332389,University Way,local,paved,1,NA,14.625,14.624978632417811
403896,Hwy 97 N,arterial,paved,2,97,117.4683,117.46829359447197
389835,Hwy 97 N,arterial,paved,2,97,1207.9425,1207.9424849603477
403897,Hwy 97 N,arterial,paved,2,97,1087.7409,1087.7409263652623
526053,Bulman Rd,strata,paved,2,NA,335.7525,335.7524624792191
332291,Bulman Rd,strata,paved,2,NA,495.8562,495.85622331473235
526054,Bulman Rd,strata,paved,2,NA,262.3702,262.3702239833166
599885,private driveway,driveway,loose,2,NA,172.3693,172.36926406519495
526055,Bulman Rd,strata,paved,2,NA,257.7402,257.7401813998283
332293,Conroy Rd,local,loose,2,NA,430.0937,430.09374768094006
332294,Bulman Rd,local,paved,2,NA,123.7556,123.75562292273611
817083,private driveway,driveway,loose,2,NA,228.9665,228.96647897954549
332296,Gate 24,local,paved,2,NA,5.5168,5.516795899737263
573269,Old Vernon Rd,collector,paved,2,NA,244.7766,244.7766392318894
573268,Old Vernon Rd,collector,paved,2,NA,20.0755,20.075463257484408
541142,Old Vernon Rd,collector,paved,2,NA,86.9841,86.98414331937369
541141,Old Vernon Rd,collector,paved,2,NA,188.4338,188.43379238286207
541140,Old Vernon Rd,collector,paved,2,NA,70.6766,70.67658823816306
354621,Old Vernon Rd,collector,paved,2,NA,88.9718,88.97177407475812
354640,Spencer Rd,strata,paved,2,NA,104.9171,104.91709899048563
354643,Spencer Rd,strata,paved,2,NA,68.8575,68.85753571051399
354633,Spencer Rd,strata,paved,2,NA,143.1987,143.19874947876917
354632,Spencer Rd,local,paved,2,NA,70.675,70.67502498803273
354645,Spencer Rd,strata,paved,2,NA,207.2092,207.20920014578934
541144,Spencer Rd,local,paved,2,NA,81.6989,81.69892300398038
402055,Fleet Ave,local,paved,2,NA,92.5266,92.52656112794733
402328,Airport Way,strata,paved,2,NA,182.201,182.20101536863274
402053,Innovation Dr,local,paved,2,NA,238.4802,238.4802088224598
422696,Spectrum Ave,local,paved,2,NA,81.8455,81.84546429798992
402056,Fleet Crt,local,paved,2,NA,127.1457,127.14566449539964
402057,Innovation Dr,local,paved,2,NA,205.9891,205.98912146980894
402058,Spectrum Crt,local,paved,2,NA,97.13,97.13001595803954
379502,turning lane,yield,paved,1,NA,67.3652,67.36523482525703
379500,Airport Way,strata,paved,2,NA,45.5923,45.5923239153274
379501,turning lane,yield,paved,1,NA,63.2281,63.228142403844885
379495,Hwy 97 N,arterial,paved,2,97,42.1294,42.129443385835366
379498,Hwy 97 N,arterial,paved,2,97,37.663,37.662979170532964
389844,turning lane,yield,paved,1,NA,57.9941,57.994115861820205
389833,Hwy 97 N,arterial,paved,2,97,40.0621,40.06207683086997
389836,Hwy 97 N,arterial,paved,2,97,39.0483,39.048303420266265
379503,Airport Way,strata,paved,2,NA,36.4363,36.43630350337266
389841,turning lane,yield,paved,1,NA,53.4389,53.4388571672503
450088,Convair Pl,strata,paved,2,NA,125.9811,125.98114938354865
450086,Aerospace Dr,strata,paved,2,NA,108.7159,108.71586820703814
450087,Aerospace Dr,strata,paved,2,NA,177.903,177.9030072820158
580260,Airport Way,strata,paved,1,NA,123.308,123.3079717579118
450085,Airport Way,strata,paved,2,NA,88.602,88.60204999769451
450082,Airport Way,strata,paved,1,NA,33.2628,33.26276416285175
821825,access road,restricted,rough,2,NA,407.4145,407.4144869320706
613030,access road,restricted,loose,2,NA,261.3859,261.3858647062378
465251,Old Vernon Rd,collector,paved,2,NA,105.2784,105.27836138542548
465250,Old Vernon Rd,collector,paved,2,NA,113.2399,113.239887005433
440061,Old Vernon Rd,collector,paved,2,NA,393.1402,393.1401912803902
579931,Diversity Pl,strata,paved,2,NA,298.477,298.47699994552494
567793,Hwy 97 N,collector,paved,2,97,294.7703,294.77034033300697
449444,Transit Way,local,paved,2,NA,58.4901,58.49010643421977
422666,University Way,strata,paved,2,NA,208.8831,208.88311274627006
332392,University Way,strata,paved,2,NA,99.5805,99.5805396651171
449440,access road,service,paved,2,NA,300.446,300.4460389969689
422667,University Way,local,paved,1,NA,15.7404,15.740433046159882
422692,University Way,local,paved,1,NA,31.0514,31.051415486504474
422659,University Way,local,paved,1,NA,24.279,24.279046215231254
567798,University Way,local,paved,1,NA,83.9501,83.95013976761169
